type,pts,pos,tm,opp,id,q,init
2f1,2,1,CLE,CHA,20120103CHACLE,q2,0
1f1,0,2,CHA,CLE,20120103CHACLE,q3,1
1f1,2,1,CLE,CHA,20120103CHACLE,q3,0
2f1,5,2,LAL,HOU,20120103HOULAL,q1,1
2f1,0,2,HOU,LAL,20120103HOULAL,q1,0
2f1,0,2,HOU,LAL,20120103HOULAL,q2,1
2f1,0,2,LAL,HOU,20120103HOULAL,q2,0
2f1,2,2,HOU,LAL,20120103HOULAL,q3,1
2f1,2,2,LAL,HOU,20120103HOULAL,q3,0
2f1,0,3,MIL,UTA,20120103MILUTA,q1,1
2f1,2,2,UTA,MIL,20120103MILUTA,q1,0
2f1,0,2,UTA,MIL,20120103MILUTA,q2,1
2f1,2,2,MIL,UTA,20120103MILUTA,q2,0
2f1,0,2,UTA,MIL,20120103MILUTA,q3,1
2f1,0,1,MIL,UTA,20120103MILUTA,q3,0
2f1,0,2,POR,OKC,20120103POROKC,q1,1
2f1,0,1,OKC,POR,20120103POROKC,q1,0
2f1,2,2,POR,OKC,20120103POROKC,q2,1
2f1,0,1,OKC,POR,20120103POROKC,q2,0
2f1,2,2,POR,OKC,20120103POROKC,q3,1
2f1,2,1,OKC,POR,20120103POROKC,q3,0
2f1,2,1,SAC,MEM,20120103SACMEM,q1,1
2f1,0,1,MEM,SAC,20120103SACMEM,q1,0
2f1,2,2,MEM,SAC,20120103SACMEM,q2,1
2f1,2,1,SAC,MEM,20120103SACMEM,q2,0
1f1,0,1,MEM,SAC,20120103SACMEM,q3,1
1f1,2,1,SAC,MEM,20120103SACMEM,q3,0
2f1,2,2,CHA,NYK,20120104CHANYK,q1,1
2f1,0,1,NYK,CHA,20120104CHANYK,q1,0
2f1,3,2,NYK,CHA,20120104CHANYK,q2,1
2f1,3,1,CHA,NYK,20120104CHANYK,q2,0
2f1,4,2,CHA,NYK,20120104CHANYK,q3,1
2f1,3,2,NYK,CHA,20120104CHANYK,q3,0
1f1,2,1,DET,CHI,20120104CHIDET,q1,1
1f1,0,1,CHI,DET,20120104CHIDET,q1,0
2f1,2,2,DET,CHI,20120104CHIDET,q2,1
2f1,2,2,CHI,DET,20120104CHIDET,q2,0
2f1,2,1,DET,CHI,20120104CHIDET,q3,1
2f1,0,1,CHI,DET,20120104CHIDET,q3,0
2f1,0,2,CLE,TOR,20120104CLETOR,q1,1
2f1,0,1,TOR,CLE,20120104CLETOR,q1,0
2f1,2,1,CLE,TOR,20120104CLETOR,q2,1
2f1,3,1,TOR,CLE,20120104CLETOR,q2,0
2f1,2,2,TOR,CLE,20120104CLETOR,q3,1
2f1,0,1,CLE,TOR,20120104CLETOR,q3,0
1f1,0,1,SAS,GSW,20120104GSWSAS,q1,1
1f1,0,1,GSW,SAS,20120104GSWSAS,q1,0
2f1,0,2,SAS,GSW,20120104GSWSAS,q2,1
2f1,0,1,GSW,SAS,20120104GSWSAS,q2,0
2f1,0,2,SAS,GSW,20120104GSWSAS,q3,1
2f1,2,1,GSW,SAS,20120104GSWSAS,q3,0
1f1,0,1,HOU,LAC,20120104HOULAC,q1,1
1f1,2,1,LAC,HOU,20120104HOULAC,q1,0
2f1,0,2,LAC,HOU,20120104HOULAC,q2,1
2f1,0,1,HOU,LAC,20120104HOULAC,q2,0
2f1,0,2,LAC,HOU,20120104HOULAC,q3,1
2f1,0,1,HOU,LAC,20120104HOULAC,q3,0
1f1,3,2,IND,MIA,20120104INDMIA,q1,1
1f1,0,1,MIA,IND,20120104INDMIA,q1,0
2f1,4,2,MIA,IND,20120104INDMIA,q2,1
2f1,0,1,IND,MIA,20120104INDMIA,q2,0
2f1,4,2,MIA,IND,20120104INDMIA,q3,1
2f1,0,2,IND,MIA,20120104INDMIA,q3,0
2f1,0,2,MEM,MIN,20120104MEMMIN,q1,1
2f1,0,1,MIN,MEM,20120104MEMMIN,q1,0
2f1,2,2,MEM,MIN,20120104MEMMIN,q2,1
2f1,2,2,MIN,MEM,20120104MEMMIN,q2,0
2f1,4,2,MIN,MEM,20120104MEMMIN,q3,1
2f1,0,2,MEM,MIN,20120104MEMMIN,q3,0
1f1,2,1,NJN,BOS,20120104NJNBOS,q1,1
1f1,0,1,BOS,NJN,20120104NJNBOS,q1,0
2f1,1,2,BOS,NJN,20120104NJNBOS,q2,1
2f1,0,1,NJN,BOS,20120104NJNBOS,q2,0
1f1,0,1,BOS,NJN,20120104NJNBOS,q3,1
1f1,0,1,NJN,BOS,20120104NJNBOS,q3,0
2f1,2,2,PHI,NOH,20120104PHINOH,q1,1
2f1,0,1,NOH,PHI,20120104PHINOH,q1,0
2f1,0,2,NOH,PHI,20120104PHINOH,q2,1
2f1,0,1,PHI,NOH,20120104PHINOH,q2,0
2f1,3,2,NOH,PHI,20120104PHINOH,q3,1
2f1,2,2,PHI,NOH,20120104PHINOH,q3,0
2f1,1,3,DAL,PHX,20120104PHXDAL,q1,1
2f1,3,2,PHX,DAL,20120104PHXDAL,q1,0
1f1,2,1,DAL,PHX,20120104PHXDAL,q2,1
1f1,0,1,PHX,DAL,20120104PHXDAL,q2,0
2f1,3,1,DAL,PHX,20120104PHXDAL,q3,1
2f1,0,1,PHX,DAL,20120104PHXDAL,q3,0
2f1,0,2,SAC,DEN,20120104SACDEN,q1,1
2f1,0,2,DEN,SAC,20120104SACDEN,q1,0
2f1,0,2,SAC,DEN,20120104SACDEN,q2,1
2f1,2,2,DEN,SAC,20120104SACDEN,q2,0
2f1,2,2,SAC,DEN,20120104SACDEN,q3,1
2f1,2,2,DEN,SAC,20120104SACDEN,q3,0
1f1,2,1,ORL,WAS,20120104WASORL,q1,1
1f1,0,1,WAS,ORL,20120104WASORL,q1,0
1f1,0,1,ORL,WAS,20120104WASORL,q2,1
1f1,2,1,WAS,ORL,20120104WASORL,q2,0
2f1,2,2,ORL,WAS,20120104WASORL,q3,1
2f1,2,1,WAS,ORL,20120104WASORL,q3,0
2f1,0,2,DAL,SAS,20120105DALSAS,q1,1
2f1,0,1,SAS,DAL,20120105DALSAS,q1,0
2f1,0,2,DAL,SAS,20120105DALSAS,q2,1
2f1,1,1,SAS,DAL,20120105DALSAS,q2,0
2f1,2,2,SAS,DAL,20120105DALSAS,q3,1
2f1,0,1,DAL,SAS,20120105DALSAS,q3,0
2f1,2,2,LAL,POR,20120105LALPOR,q1,1
2f1,0,2,POR,LAL,20120105LALPOR,q1,0
2f1,4,2,LAL,POR,20120105LALPOR,q2,1
2f1,3,2,POR,LAL,20120105LALPOR,q2,0
2f1,5,2,POR,LAL,20120105LALPOR,q3,1
2f1,2,2,LAL,POR,20120105LALPOR,q3,0
2f1,2,1,MIA,ATL,20120105MIAATL,q1,1
2f1,0,1,ATL,MIA,20120105MIAATL,q1,0
2f1,4,2,MIA,ATL,20120105MIAATL,q2,1
2f1,2,1,ATL,MIA,20120105MIAATL,q2,0
2f1,0,2,MIA,ATL,20120105MIAATL,q3,1
2f1,3,2,ATL,MIA,20120105MIAATL,q3,0
1f1,2,2,SAC,MIL,20120105MILSAC,q1,1
1f1,2,1,MIL,SAC,20120105MILSAC,q1,0
1f1,0,2,SAC,MIL,20120105MILSAC,q2,1
1f1,2,1,MIL,SAC,20120105MILSAC,q2,0
2f1,0,2,SAC,MIL,20120105MILSAC,q3,1
2f1,4,1,MIL,SAC,20120105MILSAC,q3,0
2f1,4,2,ATL,CHA,20120106ATLCHA,q1,1
2f1,3,2,CHA,ATL,20120106ATLCHA,q1,0
1f1,0,2,CHA,ATL,20120106ATLCHA,q2,1
1f1,0,1,ATL,CHA,20120106ATLCHA,q2,0
1f1,2,1,CHA,ATL,20120106ATLCHA,q3,1
1f1,3,1,ATL,CHA,20120106ATLCHA,q3,0
2f1,4,2,ORL,CHI,20120106CHIORL,q1,1
2f1,1,2,CHI,ORL,20120106CHIORL,q1,0
2f1,3,2,ORL,CHI,20120106CHIORL,q2,1
2f1,5,2,CHI,ORL,20120106CHIORL,q2,0
2f1,0,2,CHI,ORL,20120106CHIORL,q3,1
2f1,0,1,ORL,CHI,20120106CHIORL,q3,0
1f1,2,1,MIN,CLE,20120106CLEMIN,q1,1
1f1,0,1,CLE,MIN,20120106CLEMIN,q1,0
2f1,2,2,CLE,MIN,20120106CLEMIN,q2,1
2f1,1,1,MIN,CLE,20120106CLEMIN,q2,0
2f1,0,2,MIN,CLE,20120106CLEMIN,q3,1
2f1,3,2,CLE,MIN,20120106CLEMIN,q3,0
1f1,2,1,NOH,DEN,20120106DENNOH,q1,1
1f1,2,1,DEN,NOH,20120106DENNOH,q1,0
2f1,2,2,DEN,NOH,20120106DENNOH,q2,1
2f1,0,1,NOH,DEN,20120106DENNOH,q2,0
2f1,3,2,DEN,NOH,20120106DENNOH,q3,1
2f1,0,2,NOH,DEN,20120106DENNOH,q3,0
2f1,3,2,DET,PHI,20120106DETPHI,q1,1
2f1,0,2,PHI,DET,20120106DETPHI,q1,0
2f1,3,2,PHI,DET,20120106DETPHI,q2,1
2f1,0,2,DET,PHI,20120106DETPHI,q2,0
2f1,2,2,PHI,DET,20120106DETPHI,q3,1
2f1,2,1,DET,PHI,20120106DETPHI,q3,0
2f1,4,2,GSW,LAL,20120106GSWLAL,q1,1
2f1,2,2,LAL,GSW,20120106GSWLAL,q1,0
1f1,2,2,LAL,GSW,20120106GSWLAL,q2,1
1f1,0,1,GSW,LAL,20120106GSWLAL,q2,0
1f1,0,1,GSW,LAL,20120106GSWLAL,q3,1
1f1,3,1,LAL,GSW,20120106GSWLAL,q3,0
1f1,2,2,HOU,OKC,20120106HOUOKC,q1,1
1f1,2,1,OKC,HOU,20120106HOUOKC,q1,0
2f1,3,3,OKC,HOU,20120106HOUOKC,q2,1
2f1,4,2,HOU,OKC,20120106HOUOKC,q2,0
1f1,2,2,OKC,HOU,20120106HOUOKC,q3,1
1f1,4,2,HOU,OKC,20120106HOUOKC,q3,0
1f1,0,1,BOS,IND,20120106INDBOS,q1,1
1f1,0,1,IND,BOS,20120106INDBOS,q1,0
2f1,0,2,BOS,IND,20120106INDBOS,q2,1
2f1,0,1,IND,BOS,20120106INDBOS,q2,0
2f1,2,2,BOS,IND,20120106INDBOS,q3,1
2f1,0,1,IND,BOS,20120106INDBOS,q3,0
2f1,0,2,MEM,UTA,20120106MEMUTA,q1,1
2f1,2,1,UTA,MEM,20120106MEMUTA,q1,0
2f1,0,2,UTA,MEM,20120106MEMUTA,q2,1
2f1,0,2,MEM,UTA,20120106MEMUTA,q2,0
1f1,2,1,UTA,MEM,20120106MEMUTA,q3,1
1f1,0,1,MEM,UTA,20120106MEMUTA,q3,0
2f1,1,2,NJN,TOR,20120106NJNTOR,q1,1
2f1,2,2,TOR,NJN,20120106NJNTOR,q1,0
2f1,0,2,TOR,NJN,20120106NJNTOR,q2,1
2f1,2,2,NJN,TOR,20120106NJNTOR,q2,0
1f1,3,2,TOR,NJN,20120106NJNTOR,q3,1
1f1,2,2,NJN,TOR,20120106NJNTOR,q3,0
2f1,2,2,WAS,NYK,20120106NYKWAS,q1,1
2f1,0,2,NYK,WAS,20120106NYKWAS,q1,0
2f1,2,2,NYK,WAS,20120106NYKWAS,q2,1
2f1,0,1,WAS,NYK,20120106NYKWAS,q2,0
2f1,0,2,WAS,NYK,20120106NYKWAS,q3,1
2f1,3,1,NYK,WAS,20120106NYKWAS,q3,0
2f1,2,2,POR,PHX,20120106PORPHX,q1,1
2f1,0,1,PHX,POR,20120106PORPHX,q1,0
1f1,2,2,POR,PHX,20120106PORPHX,q2,1
1f1,1,1,PHX,POR,20120106PORPHX,q2,0
1f1,2,2,PHX,POR,20120106PORPHX,q3,1
1f1,2,2,POR,PHX,20120106PORPHX,q3,0
2f1,2,2,CHA,IND,20120107CHAIND,q1,1
2f1,1,1,IND,CHA,20120107CHAIND,q1,0
1f1,2,1,IND,CHA,20120107CHAIND,q2,1
1f1,0,1,CHA,IND,20120107CHAIND,q2,0
2f1,0,2,IND,CHA,20120107CHAIND,q3,1
2f1,0,1,CHA,IND,20120107CHAIND,q3,0
1f1,0,1,ATL,CHI,20120107CHIATL,q1,1
1f1,0,1,CHI,ATL,20120107CHIATL,q1,0
1f1,0,2,CHI,ATL,20120107CHIATL,q2,1
1f1,2,1,ATL,CHI,20120107CHIATL,q2,0
2f1,0,2,CHI,ATL,20120107CHIATL,q3,1
2f1,2,2,ATL,CHI,20120107CHIATL,q3,0
2f1,4,2,SAS,DEN,20120107DENSAS,q1,1
2f1,1,1,DEN,SAS,20120107DENSAS,q1,0
1f1,0,2,SAS,DEN,20120107DENSAS,q2,1
1f1,0,1,DEN,SAS,20120107DENSAS,q2,0
1f1,3,2,SAS,DEN,20120107DENSAS,q3,1
1f1,2,1,DEN,SAS,20120107DENSAS,q3,0
2f1,4,2,MIA,NJN,20120107MIANJN,q1,1
2f1,2,1,NJN,MIA,20120107MIANJN,q1,0
1f1,0,1,NJN,MIA,20120107MIANJN,q2,1
1f1,2,1,MIA,NJN,20120107MIANJN,q2,0
2f1,2,2,MIA,NJN,20120107MIANJN,q3,1
2f1,3,2,NJN,MIA,20120107MIANJN,q3,0
2f1,2,2,MIL,LAC,20120107MILLAC,q1,1
2f1,0,1,LAC,MIL,20120107MILLAC,q1,0
1f1,2,2,MIL,LAC,20120107MILLAC,q2,1
1f1,1,1,LAC,MIL,20120107MILLAC,q2,0
2f1,5,2,MIL,LAC,20120107MILLAC,q3,1
2f1,2,1,LAC,MIL,20120107MILLAC,q3,0
1f1,0,1,NOH,DAL,20120107NOHDAL,q1,1
1f1,0,1,DAL,NOH,20120107NOHDAL,q1,0
1f1,0,1,DAL,NOH,20120107NOHDAL,q2,1
1f1,0,1,NOH,DAL,20120107NOHDAL,q2,0
2f1,4,2,NOH,DAL,20120107NOHDAL,q3,1
2f1,0,2,DAL,NOH,20120107NOHDAL,q3,0
2f1,0,2,NYK,DET,20120107NYKDET,q1,1
2f1,2,1,DET,NYK,20120107NYKDET,q1,0
1f1,0,2,DET,NYK,20120107NYKDET,q2,1
1f1,2,1,NYK,DET,20120107NYKDET,q2,0
2f1,2,2,DET,NYK,20120107NYKDET,q3,1
2f1,2,1,NYK,DET,20120107NYKDET,q3,0
2f1,2,2,HOU,OKC,20120107OKCHOU,q1,1
2f1,0,1,OKC,HOU,20120107OKCHOU,q1,0
1f1,0,2,OKC,HOU,20120107OKCHOU,q2,1
1f1,0,1,HOU,OKC,20120107OKCHOU,q2,0
1f1,0,2,HOU,OKC,20120107OKCHOU,q3,1
1f1,2,1,OKC,HOU,20120107OKCHOU,q3,0
1f1,0,2,TOR,PHI,20120107TORPHI,q1,1
1f1,0,1,PHI,TOR,20120107TORPHI,q1,0
2f1,0,2,PHI,TOR,20120107TORPHI,q2,1
2f1,2,1,TOR,PHI,20120107TORPHI,q2,0
2f1,1,2,TOR,PHI,20120107TORPHI,q3,1
2f1,2,2,PHI,TOR,20120107TORPHI,q3,0
1f1,0,2,GSW,UTA,20120107UTAGSW,q1,1
1f1,2,1,UTA,GSW,20120107UTAGSW,q1,0
2f1,1,2,UTA,GSW,20120107UTAGSW,q2,1
2f1,0,2,GSW,UTA,20120107UTAGSW,q2,0
1f1,2,2,GSW,UTA,20120107UTAGSW,q3,1
1f1,0,1,UTA,GSW,20120107UTAGSW,q3,0
1f1,1,1,CLE,POR,20120108CLEPOR,q1,1
1f1,0,1,POR,CLE,20120108CLEPOR,q1,0
1f1,0,2,CLE,POR,20120108CLEPOR,q2,1
1f1,3,1,POR,CLE,20120108CLEPOR,q2,0
2f1,4,2,CLE,POR,20120108CLEPOR,q3,1
2f1,0,2,POR,CLE,20120108CLEPOR,q3,0
1f1,0,2,MEM,LAL,20120108MEMLAL,q1,1
1f1,2,1,LAL,MEM,20120108MEMLAL,q1,0
1f1,2,2,LAL,MEM,20120108MEMLAL,q2,1
1f1,2,1,MEM,LAL,20120108MEMLAL,q2,0
1f1,3,2,LAL,MEM,20120108MEMLAL,q3,1
1f1,2,1,MEM,LAL,20120108MEMLAL,q3,0
1f1,0,1,PHX,MIL,20120108MILPHX,q1,1
1f1,0,1,MIL,PHX,20120108MILPHX,q1,0
1f1,0,2,MIL,PHX,20120108MILPHX,q2,1
1f1,0,1,PHX,MIL,20120108MILPHX,q2,0
2f1,2,2,PHX,MIL,20120108MILPHX,q3,1
2f1,0,1,MIL,PHX,20120108MILPHX,q3,0
1f1,0,2,WAS,MIN,20120108MINWAS,q1,1
1f1,2,1,MIN,WAS,20120108MINWAS,q1,0
2f1,3,2,MIN,WAS,20120108MINWAS,q2,1
2f1,0,2,WAS,MIN,20120108MINWAS,q2,0
2f1,3,2,MIN,WAS,20120108MINWAS,q3,1
2f1,3,2,WAS,MIN,20120108MINWAS,q3,0
2f1,0,2,SAC,ORL,20120108ORLSAC,q1,1
2f1,0,1,ORL,SAC,20120108ORLSAC,q1,0
2f1,0,2,ORL,SAC,20120108ORLSAC,q2,1
2f1,0,1,SAC,ORL,20120108ORLSAC,q2,0
2f1,2,2,SAC,ORL,20120108ORLSAC,q3,1
2f1,0,2,ORL,SAC,20120108ORLSAC,q3,0
2f1,2,2,SAS,OKC,20120108SASOKC,q1,1
2f1,2,2,OKC,SAS,20120108SASOKC,q1,0
1f1,3,3,SAS,OKC,20120108SASOKC,q2,1
1f1,0,3,OKC,SAS,20120108SASOKC,q2,0
1f1,2,2,SAS,OKC,20120108SASOKC,q3,1
1f1,3,1,OKC,SAS,20120108SASOKC,q3,0
2f1,4,2,NJN,ATL,20120109ATLNJN,q1,1
2f1,2,2,ATL,NJN,20120109ATLNJN,q1,0
1f1,3,1,ATL,NJN,20120109ATLNJN,q2,1
1f1,0,1,NJN,ATL,20120109ATLNJN,q2,0
1f1,2,1,NJN,ATL,20120109ATLNJN,q3,1
1f1,2,1,ATL,NJN,20120109ATLNJN,q3,0
2f1,2,2,NYK,CHA,20120109CHANYK,q1,1
2f1,0,2,CHA,NYK,20120109CHANYK,q1,0
2f1,1,2,NYK,CHA,20120109CHANYK,q2,1
2f1,2,2,CHA,NYK,20120109CHANYK,q2,0
2f1,0,2,NYK,CHA,20120109CHANYK,q3,1
2f1,2,2,CHA,NYK,20120109CHANYK,q3,0
2f1,4,2,DET,CHI,20120109DETCHI,q1,1
2f1,0,2,CHI,DET,20120109DETCHI,q1,0
2f1,0,2,CHI,DET,20120109DETCHI,q2,1
2f1,2,1,DET,CHI,20120109DETCHI,q2,0
2f1,4,2,CHI,DET,20120109DETCHI,q3,1
2f1,0,2,DET,CHI,20120109DETCHI,q3,0
2f1,5,2,PHI,IND,20120109INDPHI,q1,1
2f1,0,2,IND,PHI,20120109INDPHI,q1,0
2f1,2,2,PHI,IND,20120109INDPHI,q2,1
2f1,0,2,IND,PHI,20120109INDPHI,q2,0
1f1,2,2,IND,PHI,20120109INDPHI,q3,1
1f1,0,1,PHI,IND,20120109INDPHI,q3,0
1f1,2,2,TOR,MIN,20120109MINTOR,q1,1
1f1,3,1,MIN,TOR,20120109MINTOR,q1,0
2f1,0,1,MIN,TOR,20120109MINTOR,q2,1
2f1,2,1,TOR,MIN,20120109MINTOR,q2,0
2f1,4,2,MIN,TOR,20120109MINTOR,q3,1
2f1,0,2,TOR,MIN,20120109MINTOR,q3,0
2f1,2,3,DEN,NOH,20120109NOHDEN,q1,1
2f1,0,2,NOH,DEN,20120109NOHDEN,q1,0
1f1,1,1,NOH,DEN,20120109NOHDEN,q2,1
1f1,0,1,DEN,NOH,20120109NOHDEN,q2,0
2f1,0,2,DEN,NOH,20120109NOHDEN,q3,1
2f1,0,1,NOH,DEN,20120109NOHDEN,q3,0
1f1,0,2,MIN,CHI,20120110CHIMIN,q1,1
1f1,0,1,CHI,MIN,20120110CHIMIN,q1,0
2f1,2,2,MIN,CHI,20120110CHIMIN,q2,1
2f1,0,2,CHI,MIN,20120110CHIMIN,q2,0
1f1,0,1,CHI,MIN,20120110CHIMIN,q3,1
1f1,0,1,MIN,CHI,20120110CHIMIN,q3,0
1f1,3,2,UTA,CLE,20120110CLEUTA,q1,1
1f1,3,1,CLE,UTA,20120110CLEUTA,q1,0
1f1,0,1,CLE,UTA,20120110CLEUTA,q2,1
1f1,0,1,UTA,CLE,20120110CLEUTA,q2,0
2f1,4,2,UTA,CLE,20120110CLEUTA,q3,1
2f1,2,1,CLE,UTA,20120110CLEUTA,q3,0
1f1,2,2,DET,DAL,20120110DALDET,q1,1
1f1,2,2,DAL,DET,20120110DALDET,q1,0
2f1,0,2,DAL,DET,20120110DALDET,q2,1
2f1,2,2,DET,DAL,20120110DALDET,q2,0
2f1,2,2,DET,DAL,20120110DALDET,q3,1
2f1,2,2,DAL,DET,20120110DALDET,q3,0
2f1,3,2,CHA,HOU,20120110HOUCHA,q1,1
2f1,0,2,HOU,CHA,20120110HOUCHA,q1,0
1f1,0,2,HOU,CHA,20120110HOUCHA,q2,1
1f1,2,1,CHA,HOU,20120110HOUCHA,q2,0
2f1,2,2,HOU,CHA,20120110HOUCHA,q3,1
2f1,1,2,CHA,HOU,20120110HOUCHA,q3,0
2f1,0,2,POR,LAC,20120110LACPOR,q1,1
2f1,2,1,LAC,POR,20120110LACPOR,q1,0
1f1,5,2,LAC,POR,20120110LACPOR,q2,1
1f1,2,2,POR,LAC,20120110LACPOR,q2,0
1f1,2,1,POR,LAC,20120110LACPOR,q3,1
1f1,0,1,LAC,POR,20120110LACPOR,q3,0
2f1,2,2,MIA,GSW,20120110MIAGSW,q1,1
2f1,0,1,GSW,MIA,20120110MIAGSW,q1,0
2f1,4,2,GSW,MIA,20120110MIAGSW,q2,1
2f1,2,2,MIA,GSW,20120110MIAGSW,q2,0
2f1,0,2,MIA,GSW,20120110MIAGSW,q3,1
2f1,2,2,GSW,MIA,20120110MIAGSW,q3,0
1f1,2,1,OKC,MEM,20120110OKCMEM,q1,1
1f1,0,1,MEM,OKC,20120110OKCMEM,q1,0
2f1,6,3,OKC,MEM,20120110OKCMEM,q2,1
2f1,2,2,MEM,OKC,20120110OKCMEM,q2,0
2f1,0,3,OKC,MEM,20120110OKCMEM,q3,1
2f1,2,2,MEM,OKC,20120110OKCMEM,q3,0
1f1,0,2,PHX,LAL,20120110PHXLAL,q1,1
1f1,2,1,LAL,PHX,20120110PHXLAL,q1,0
2f1,3,3,LAL,PHX,20120110PHXLAL,q2,1
2f1,0,2,PHX,LAL,20120110PHXLAL,q2,0
2f1,2,2,LAL,PHX,20120110PHXLAL,q3,1
2f1,2,1,PHX,LAL,20120110PHXLAL,q3,0
1f1,2,1,SAC,PHI,20120110SACPHI,q1,1
1f1,2,1,PHI,SAC,20120110SACPHI,q1,0
2f1,4,2,SAC,PHI,20120110SACPHI,q2,1
2f1,0,1,PHI,SAC,20120110SACPHI,q2,0
2f1,0,2,SAC,PHI,20120110SACPHI,q3,1
2f1,3,2,PHI,SAC,20120110SACPHI,q3,0
2f1,5,3,SAS,MIL,20120110SASMIL,q1,1
2f1,3,3,MIL,SAS,20120110SASMIL,q1,0
2f1,5,2,SAS,MIL,20120110SASMIL,q2,1
2f1,3,2,MIL,SAS,20120110SASMIL,q2,0
2f1,2,2,SAS,MIL,20120110SASMIL,q3,1
2f1,0,2,MIL,SAS,20120110SASMIL,q3,0
1f1,3,1,WAS,TOR,20120110TORWAS,q1,1
1f1,0,1,TOR,WAS,20120110TORWAS,q1,0
1f1,2,2,TOR,WAS,20120110TORWAS,q2,1
1f1,2,2,WAS,TOR,20120110TORWAS,q2,0
1f1,0,2,WAS,TOR,20120110TORWAS,q3,1
1f1,0,1,TOR,WAS,20120110TORWAS,q3,0
1f1,0,1,ATL,IND,20120111ATLIND,q1,1
1f1,0,1,IND,ATL,20120111ATLIND,q1,0
2f1,0,2,ATL,IND,20120111ATLIND,q2,1
2f1,2,1,IND,ATL,20120111ATLIND,q2,0
2f1,0,2,ATL,IND,20120111ATLIND,q3,1
2f1,4,2,IND,ATL,20120111ATLIND,q3,0
2f1,4,2,DAL,BOS,20120111DALBOS,q1,1
2f1,1,1,BOS,DAL,20120111DALBOS,q1,0
1f1,0,2,DAL,BOS,20120111DALBOS,q2,1
1f1,0,1,BOS,DAL,20120111DALBOS,q2,0
2f1,4,3,BOS,DAL,20120111DALBOS,q3,1
2f1,2,2,DAL,BOS,20120111DALBOS,q3,0
1f1,0,1,SAS,HOU,20120111HOUSAS,q1,1
1f1,0,1,HOU,SAS,20120111HOUSAS,q1,0
2f1,0,2,HOU,SAS,20120111HOUSAS,q2,1
2f1,0,1,SAS,HOU,20120111HOUSAS,q2,0
2f1,0,2,HOU,SAS,20120111HOUSAS,q3,1
2f1,2,2,SAS,HOU,20120111HOUSAS,q3,0
1f1,2,3,UTA,LAL,20120111LALUTA,q1,1
1f1,2,2,LAL,UTA,20120111LALUTA,q1,0
2f1,0,2,UTA,LAL,20120111LALUTA,q2,1
2f1,3,1,LAL,UTA,20120111LALUTA,q2,0
1f1,4,2,LAL,UTA,20120111LALUTA,q3,1
1f1,2,2,UTA,LAL,20120111LALUTA,q3,0
2f1,4,2,LAC,MIA,20120111MIALAC,q1,1
2f1,2,1,MIA,LAC,20120111MIALAC,q1,0
1f1,5,2,MIA,LAC,20120111MIALAC,q2,1
1f1,3,1,LAC,MIA,20120111MIALAC,q2,0
2f1,2,2,MIA,LAC,20120111MIALAC,q3,1
2f1,2,2,LAC,MIA,20120111MIALAC,q3,0
1f1,4,2,DEN,NJN,20120111NJNDEN,q1,1
1f1,2,2,NJN,DEN,20120111NJNDEN,q1,0
2f1,1,2,NJN,DEN,20120111NJNDEN,q2,1
2f1,2,2,DEN,NJN,20120111NJNDEN,q2,0
1f1,5,2,NJN,DEN,20120111NJNDEN,q3,1
1f1,3,1,DEN,NJN,20120111NJNDEN,q3,0
1f1,2,2,NOH,OKC,20120111OKCNOH,q1,1
1f1,2,1,OKC,NOH,20120111OKCNOH,q1,0
2f1,0,2,OKC,NOH,20120111OKCNOH,q2,1
2f1,2,2,NOH,OKC,20120111OKCNOH,q2,0
2f1,0,2,OKC,NOH,20120111OKCNOH,q3,1
2f1,2,2,NOH,OKC,20120111OKCNOH,q3,0
1f1,2,1,ORL,POR,20120111ORLPOR,q1,1
1f1,0,1,POR,ORL,20120111ORLPOR,q1,0
2f1,3,2,POR,ORL,20120111ORLPOR,q2,1
2f1,3,1,ORL,POR,20120111ORLPOR,q2,0
2f1,2,2,POR,ORL,20120111ORLPOR,q3,1
2f1,0,1,ORL,POR,20120111ORLPOR,q3,0
2f1,0,2,PHI,NYK,20120111PHINYK,q1,1
2f1,0,1,NYK,PHI,20120111PHINYK,q1,0
2f1,2,1,PHI,NYK,20120111PHINYK,q2,1
2f1,0,1,NYK,PHI,20120111PHINYK,q2,0
1f1,0,2,PHI,NYK,20120111PHINYK,q3,1
1f1,3,1,NYK,PHI,20120111PHINYK,q3,0
1f1,2,1,SAC,TOR,20120111SACTOR,q1,1
1f1,0,1,TOR,SAC,20120111SACTOR,q1,0
2f1,0,2,SAC,TOR,20120111SACTOR,q2,1
2f1,0,1,TOR,SAC,20120111SACTOR,q2,0
1f1,3,2,SAC,TOR,20120111SACTOR,q3,1
1f1,2,2,TOR,SAC,20120111SACTOR,q3,0
2f1,4,3,CHI,WAS,20120111WASCHI,q1,1
2f1,3,2,WAS,CHI,20120111WASCHI,q1,0
2f1,0,2,CHI,WAS,20120111WASCHI,q2,1
2f1,0,1,WAS,CHI,20120111WASCHI,q2,0
1f1,2,2,WAS,CHI,20120111WASCHI,q3,1
1f1,2,1,CHI,WAS,20120111WASCHI,q3,0
1f1,2,2,ATL,CHA,20120112CHAATL,q1,1
1f1,0,1,CHA,ATL,20120112CHAATL,q1,0
2f1,5,2,ATL,CHA,20120112CHAATL,q2,1
2f1,2,1,CHA,ATL,20120112CHAATL,q2,0
1f1,0,2,CHA,ATL,20120112CHAATL,q3,1
